,ortnamn,latitude,longitude,efterled
2335,Bredsättra,56.844190399999995,16.7947266,sättra
2336,Bregårdsängarna,59.347354,14.4728136,
2337,Bremnäs,57.87068620000001,11.7281219,näs
2338,Brevens,59.013231700000006,15.5805282,
2339,Brittatorp,57.0348034,14.942805900000002,torp
2340,Bro,59.890917599999995,18.476933199999998,bro
2341,Björkhagen,59.5886943,18.6699465,hagen
2342,Bro,57.671126,18.479775399999998,bro
2343,Duss,57.676174200000005,18.488305800000003,
2344,Broborg,59.3201789,16.3433509,borg
2345,Västtorp,59.2781938,16.2295136,torp
2346,Broby,59.8971902,17.5420921,by
2347,Brodalen,58.416367,11.4750428,dalen
2348,Broddbo,59.9873552,16.477937400000002,bo
2349,Broddetorp,58.30533320000001,13.607165799999999,torp
2350,Brogärde,58.01274920000001,12.499203699999999,
2351,Brohagen,57.5966216,18.500837100000002,hagen
2352,Lillåkre,57.573588199999996,18.494035,
2353,Brohammar,59.3276515,15.5626367,hammar
2354,Brohusen,55.9086574,12.8227481,
2355,Bromma,58.5616485,14.994021182310956,
2356,Bromsta,59.658428099999995,17.8210151,sta
2357,Bron,59.8253542,12.5878534,bron
2358,Bruket,59.165944499999995,18.0279697,
2359,Brunne,62.6543603,17.6365064,
2360,Solberg,62.652859400000004,17.6607799,berg
2361,Brunnefjäll,57.8349321,11.7277566,fjäll
2362,Brunnsta,59.610705200000005,17.4782059,sta
2363,Brunnstorpsnäs,57.81757579999999,11.885311699999999,näs
2364,Brunnsvik,60.5762924,16.8813177,vik
2365,Mulered,57.80812579999999,11.934617,red
2366,Brån,63.907166700000005,19.858326,
2367,Brånshult,58.573085899999995,15.232972,hult
2368,Brändan,60.5928833,14.9681263,
2369,Bränna,58.793929000000006,12.419126499999999,
2370,Brännan,65.68127870000001,22.1070345,
2371,Brännberg,65.7858339,21.2303595,berg
2372,Brännebrona,58.5775333,13.607870000000002,
2373,Brännehylte,57.317347700000006,13.851138699999998,hylte
2374,Bränntorp,58.8601973,16.0372126,torp
2375,Brännäs,62.047837300000005,16.244739499999998,näs
2376,Brännögård,56.998132999999996,13.0935788,
2377,Bränslan,65.5145692,21.776052899999996,
2378,Brömsebro,56.302972700000005,16.0027006,bro
2379,Brömsebro,56.297909,15.993067800000002,bro
2380,Bröta,59.1057904,17.8636021,ta
2381,Bröthagen,59.103651,17.8817857,hagen
2382,Bröttjärna,60.503818200000005,15.0217519,
2383,Buared,57.3624735,12.158295800000001,red
2384,Buddbyn,65.8681428,21.691636199999998,byn
2385,Bullandö,59.3032765,18.648950600000003,ö
2386,Bullarebygden,58.7988739,11.558971099999999,bygden
2387,Smeberg,58.809134,11.5491492,berg
2388,Bunn,57.939609600000004,14.4939146,
2389,Bunsta,62.2546934,17.3305112,sta
2390,Burens,60.1771196,15.165096400000001,
2391,Burs,57.629895,18.5672593,
2392,Buskhyttegård,58.6684625,16.9337853,
2393,Buslätt,58.3109179,11.8750696,slätt
2394,Bussemåla,56.1843088,15.273702300000002,måla
2395,Busterud,59.4056723,13.642703,rud
2396,By,60.35102420000001,16.419463399999998,by
2397,Byarum,57.5406195,14.141226000000001,rum
2398,Bye,63.282478000000005,14.854433300000002,
2399,Överbyn,63.08987239999999,14.7506174,byn
2400,Byholma,56.7900348,13.5692351,holma
2401,Grimshult,56.783752500000006,13.5668095,hult
2402,Byle,58.983917500000004,15.806568099999998,
2403,Byle,59.7804471,18.5945588,
2404,Byn,62.0526355,17.1945875,byn
2405,Byn,60.178797200000005,13.522979500000002,byn
2406,Hallen,60.19604399999999,13.522282500000001,
2407,Bystaden,57.2122721,12.2189147,staden
2408,Byxelkrok,57.32669179999999,17.0152662,
2409,Byåker,62.639316799999996,17.846666100000004,åker
2410,Helgum,62.633004299999996,17.842539000000002,um
2411,Båberg,58.33322510000001,12.267330900000001,berg
2412,Kvarntorp,58.329876899999995,12.2622789,torp
2413,Båleröd,58.9488012,11.2889599,röd
2414,Bången,58.3700906,11.7677093,
2415,Bårekulla,57.68627295,12.195050300570927,la
2416,Bäck,61.1379207,14.4423867,bäck
2417,Bäck,62.600876799999995,17.045738699999998,bäck
2418,Tomming,62.598878000000006,17.0548411,
2419,Bäck,59.438651,13.7459336,bäck
2420,Vång,59.4310228,13.743804500000001,
2421,Bäckalund,59.93766850000001,13.2457682,lund
2422,Bäckaskog,63.136124699999996,17.0196467,skog
2423,Bälganet,56.371229099999994,15.029173000000002,
2424,Bärby,57.7950736,11.905059800000002,by
2425,Bärtnäset,65.3926392,21.4722159,
2426,Bäsksele,64.630969,16.8769414,sele
2427,Böda,57.2610167,17.034694299999998,
2428,Böj,59.4477848,13.7430991,
2429,Böja,58.5541713,13.774696599999999,
2430,Böksholm,57.0845611,15.0107738,holm
2431,Böle,60.77660129999999,15.926692300000001,böle
2432,Böle,65.8876493,22.2566593,böle
2433,Böle,63.0767674,14.294174800000002,böle
2434,Fillsta,63.1515081,14.5416476,sta
2435,Bölen,63.50719920000001,18.9231224,
2436,Skulnäs,63.1623916,18.414613100000004,näs
2437,Bölse,56.9501906,12.397849,
2438,Börjelsbyn,65.9001854,22.9376262,byn
2439,Börjelslandet,65.7716269,22.163315700000002,landet
2440,Börringe,55.5055433,13.3611955,inge
2441,Börringe station,55.497386399999996,13.332135500000001,
2442,Börringekloster,55.50608470000001,13.327771263117544,
2443,Bössebacken,56.141849300000004,14.1028388,backen
2444,Böste läge,55.3433078,13.315965,
2445,Charlottenberg,59.6442946,17.7579728,berg
2446,Dala,55.771523800000004,13.6154975,dala
2447,Dala,56.1798997,14.9105533,dala
2448,Dala,57.503698899999996,12.2208591,dala
2449,Dalby,60.6497782,12.9931379,by
2450,Dalby,58.234677399999995,11.6406708,by
2451,Dalhagen,59.32536139999999,16.406891899999998,hagen
2452,Dalhem,57.54923910000001,18.532776899999998,hem
2453,Hallvide,57.181796999999996,18.405146600000002,
2454,Dalkarlsberg,59.4355409,14.8605971,berg
2455,Dalkarlså,64.0432745,20.857096399999996,å
2456,Fridhem,58.2490527,16.2114113,hem
2457,Dalsjö,60.493963199999996,15.5195916,sjö
2458,Dalskog,58.74849770000001,12.2929043,skog
2459,Degerby,59.375944499999996,17.6832754,by
2460,Degerbäcken,65.8616825,21.398293,bäcken
2461,Degernäs,63.7678503,20.257139000000002,näs
2462,Degerön,58.7001824,15.151047199999997,ön
2463,Dekarsön,63.2593157,18.816486755379746,ön
2464,Dikanäs,65.2347067,15.9952411,näs
2465,Dimbo,58.1696767,13.817840799999999,bo
2466,Dingelsundet,59.3438108,13.427463000000001,
2467,Dingelvik,58.9320647,12.2374856,vik
2468,Dingnäset,63.7753789,20.252941800000002,
2469,Djupedal,57.81508879999999,11.952399699999999,dal
2470,Djupån,59.21138810000001,18.0956073,
2471,Lyckåsen,59.2135554,18.1398704,åsen
2472,Djurröd,55.9964119,13.883884599999998,röd
2473,Djursvik,56.434637,16.1091144,vik
2474,Djurås by,60.54771160000001,15.1470104,by
2475,Djurö by,59.3210664,18.710494600000004,by
2476,Djäkneboda,63.9999011,20.800894699999997,boda
2477,Djäkneböle,63.770849,20.052111899999996,böle
2478,Dockered,57.821618900000004,12.1916518,red
2479,Dokkas,67.0648079,21.3329896,
2480,Dotorp,57.8506168,11.835954199999998,torp
2481,Drottningdal,59.8389128,18.7430835,dal
2482,Näs,59.8431387,18.7462377,näs
2483,Drängsered,57.018444900000006,12.968188900000001,red
2484,Drömme,63.25426170000001,18.2625384,
2485,Dröverken,60.195541500000004,15.092958600000001,
2486,Dykärrslid,57.8385371,12.506945,lid
2487,Dyvik,59.5292914,18.5059557,vik
2488,Dyviksudd,59.1887796,18.4069862,
2489,Dångebo,56.50710060000001,15.155067800000001,bo
2490,Dåntorp,59.149252399999995,18.094835800000002,torp
2491,Dädesjö,57.0108336,15.106215099999998,sjö
2492,Dänningelanda,56.7953936,14.791433999999999,landa
2493,Dörarp,56.9858568,14.0021105,arp
2494,Dörby,56.633994799999996,16.655334900000003,by
2495,Dössebacka,57.9074269,12.0407493,backa
2496,Döviken,63.148453599999996,16.1763599,viken
2497,Krångede,63.145187199999995,16.1191108,
2498,Eda,59.921335600000006,12.2633766,eda
2499,Ede,63.46328270000001,14.0124525,
2500,Edebo,60.0082816,18.5760462,bo
2501,Edenberga,56.466206400000004,13.095319400000001,berga
2502,Edenryd,56.043825899999995,14.5170541,ryd
2503,Edet,65.3289933,21.249036,
2504,Edsby slott,59.511213899999994,17.8684806668674,
2505,Ljungbacka,59.513031000000005,17.8683454,backa
2506,Edsele,63.3746787,16.50338216659535,sele
2507,Höja,59.4399365,13.5560131,
2508,Björby,59.4466243,13.5475983,by
2509,Gräsås,59.5292623,13.933528099999998,ås
2510,Granängen,59.9880664,17.7311932,ängen
2511,Edshult,57.8455461,12.5258556,hult
2512,Hulskog,57.8490696,12.5295074,skog
2513,Lida,57.850243999999996,12.536191699999998,lida
2514,Bäck,57.8523561,12.538589100000001,bäck
2515,Edsken,60.542566599999994,16.225568900000003,
2516,Edsleskog,59.058205099999995,12.4603121,skog
2517,Edsta,61.7737708,17.003710199999997,sta
2518,Edsta,62.42996329999999,16.573156,sta
2519,Edstorp,58.8760332,16.8793635,torp
2520,Edstuga,61.329320700000004,16.3198343,
2521,Edsvik,58.712407400000004,11.2409564,vik
2522,Ulmekärr,58.7092676,11.240485699999999,kärr
2523,Edsås,57.8575409,12.5574235,ås
2524,Skaftared,57.8608364,12.5640056,red
2525,Eftra,56.85832289999999,12.652452,
2526,Eggen,60.585308999999995,13.807519099999999,
2527,Säljåker,60.5724603,13.8152454,åker
2528,Ekeboda,55.853997,13.6878992,boda
2529,Ekebol,58.9521214,12.2855489,bol
2530,Ekeborg,55.865070900000006,13.4895092,borg
2531,Ekeby,59.0083557,17.972434399999997,by
2532,Ekeby,60.085279799999995,18.2236951,by
2533,Ekebyholm,59.76921020000001,18.338585899999998,holm
2534,Ekelid,58.1969698,13.8314451,lid
2535,Ekenäs,56.5117475,16.1821057,näs
2536,Ekeryd,57.813062699999996,14.069590599999998,ryd
2537,Ekestad,56.1315027,14.2470459,stad
2538,Ekesås,56.9545819,14.851812599999999,ås
2539,Långarör,56.925861600000005,14.8495753,ör
2540,Ekholma,58.345571400000004,11.739305499999999,holma
2541,Eklången,59.2431353,16.7432149,
2542,Ekolsund,59.617568000000006,17.376135100000003,sund
2543,Eljaröd,55.6979265,14.0386978,röd
2544,Ellanda,56.8299297,14.6416689,landa
2545,Ellenö,58.5161363,11.9827151,ö
2546,Ellne,61.2641649,17.0067653,
2547,Enebacken,56.39560129999999,16.0882934,backen
2548,Enkärret,59.26477465,18.451296959296588,kärret
2549,Ensta,59.18274575,17.753322164656012,sta
2550,Ensta,59.9221071,17.629255800000003,sta
2551,Enviksbyn,60.79833539999999,15.7865733,byn
2552,Eriksberg,58.265252000000004,11.6225389,berg
2553,Eriksberg,59.5027635,17.6967215,berg
2554,Erikslund,57.2446669,13.0592224,lund
2555,Erikslund,62.5276042,15.908346400000001,lund
2556,Eriksmyst,57.6236297,12.4280031,
2557,Erikstad,58.632535600000004,12.4122144,stad
2558,Ervalla,59.439606299999994,15.2469854,valla
2559,Ervalla station,59.415368900000004,15.236020199999999,
2560,Eskelhem,57.4898358,18.209384399999998,hem
2561,Bringsarve,57.2656309,18.2969327,arve
2562,Eskilstorp,56.429748100000005,12.9254624,torp
2563,Hemmeslövs,56.4306694,12.9146123,
2564,Eskön,60.79800025,17.314901978355532,ön
2565,Essunga,58.1956378,12.778279,
2566,Estabo,58.984373899999994,15.070713,bo
2567,Etelhem,57.338697700000004,18.495094199999997,hem
2568,Evedal,56.7693843,14.717406099999998,dal
2569,Hultet,56.785146499999996,14.981243300000003,
2570,Evlinge,59.34069720000001,18.556081869035246,inge
2571,Ramsdalen,59.342462600000005,18.6335802,dalen
2572,Fagerbacken,60.40957120000001,15.415405499999999,backen
2573,Fagerdala,59.2938122,18.6128938,dala
2574,Fagered,57.2067534,12.755361800000001,red
2575,Fagerholm,59.265082299999996,18.401812600000003,holm
2576,Abborrsjön,59.26065705,18.43368796262573,sjön
2577,Johannesdal,59.3822149,18.491354,dal
2578,Fagerlid,57.6069769,12.879539900000001,lid
2579,Heden,57.59913,12.8814806,heden
2580,Fagersta,60.5270324,16.337969,sta
2581,Fagersta,59.05099620000001,17.855125,sta
2582,Fagerviken,60.5430718,17.746462,viken
2583,Falmark,64.5995177,21.0641843,mark
2584,Fammarp,56.6815637,12.7598689,arp
2585,Fanbyn,62.964981900000005,15.132478400000002,byn
2586,Fanthyttan,59.662888699999996,15.101131099999998,tan
2587,Farhultsbaden,56.2245821,12.719050300000001,
2588,Stenvallabaden,56.2257228,12.7284586,
2589,Farstorp,56.2778168,13.793919400000002,torp
2590,Farstorp,57.33139820000001,15.312682999999998,torp
2591,Fensbol,60.225685,13.0205154,bol
2592,Fiddekulla,56.5351818,15.622590400000002,la
2593,Filipshyttan,59.3333111,14.984522199999997,tan
2594,Film,60.229694099999996,17.8945324,
2595,Finnerånger,60.5121574,17.599784699999997,ånger
2596,Finnflo,61.7533424,17.0580573,
2597,Finsjö,57.1533076,16.236695,sjö
2598,Fiskarhagen,59.2376586,17.7836352,hagen
2599,Fiskeby,61.742812699999995,17.163126300000002,by
2600,Fiskebäck,57.888450899999995,14.101354,bäck
2601,Fiskvik,62.007669799999995,17.0178235,vik
2602,Fjelie,55.726246200000006,13.1053599,ie
2603,Fjuckby,59.977343299999994,17.6154934,by
2604,Fjäkelmyra,60.465395799999996,15.518777800000002,
2605,Åby,60.4634283,15.527575400000002,by
2606,Fjälebo,57.556106400000004,12.206336199999999,bo
2607,Fjälebro,58.06521310000001,11.704442199999999,bro
2608,Fjälkestad,56.1097746,14.168942000000001,stad
2609,Fjällberg,58.4356904,11.5991392,berg
2610,Fjället,58.4367725,13.930055,
2611,Fjärdsjömåla,56.335894700000004,15.7380246,måla
2612,Fjärestad,55.987048800000004,12.8362405,stad
2613,Fjäringsgården,56.18195920000001,14.2659381,gården
2614,Flackarp,55.68306460000001,13.1632875,arp
2615,Flakeberg,58.3237365,12.7615676,berg
2616,Flarken,64.3040335,20.8654093,
2617,Flateby,57.8245369,11.8177543,by
2618,Flaxenvik,59.469221499999996,18.4044902,vik
2619,Flemmingsberg,59.8076439,18.6485517,berg
2620,Västra Eka,59.8079838,18.666168399999997,
2621,Flistad,58.559810399999996,13.955887900000002,stad
2622,Floda,59.06726545,16.361844450866574,
2623,Floda,60.43310989999999,15.319174100000001,
2624,Bäck,60.429654500000005,15.333441500000001,bäck
2625,Floget,58.3161472,12.398270599999998,
2626,Flogned,59.7721671,12.2708237,ed
2627,Skarbol,59.7772583,12.2783804,bol
2628,Flor,61.3067845,16.761791199999998,
2629,Flugeby,57.4258563,15.1478136,by
2630,Fly,57.983602299999994,12.597992037033196,
2631,Flyingeby,55.7399204,13.3507247,by
2632,Flärke,63.314278599999994,19.075098399999998,
2633,Flästa,61.4529895,16.4358095,sta
2634,Folkabo,58.1245679,13.812837300000002,bo
2635,Folkatorp,59.14897,15.214893400000001,torp
2636,Forkarby,59.928074,17.5614,arby
2637,Fornbo,59.1079605,16.6868254,bo
2638,Forsa,61.9376331,17.1806647,forsa
2639,Forsane,58.485386,12.2548736,
2640,Forsbacka,56.17327220000001,14.754198800000001,backa
2641,Forsbacka,61.3145623,17.0909172,backa
2642,Forsby,56.102755200000004,13.147600599999999,by
2643,Forshem,58.62007779999999,13.4924229,hem
2644,Forsmark,60.3708856,18.1555887,mark
2645,Forsmo,63.2640069,17.1818905,mo
2646,Fotskäl,57.47181139999999,12.5012576,
2647,Fridhemsberg,57.164240299999996,12.7420228,berg
2648,Frihamra,59.7222765,18.4936327,
2649,Froarp,56.2184873,14.850323600000001,arp
2650,Frubol,59.798545700000005,18.1389534,bol
2651,Ängen,58.35149499999999,15.466661300000002,ängen
2652,Fryksta,59.524621999999994,13.3312646,sta
2653,Fränninge,55.72040500000001,13.8002225,inge
2654,Fröbol,59.650023,12.4609948,bol
2655,Fröjered,58.2478015,14.017675400000002,red
2656,Fröseke,56.97201750000001,15.7673611,eke
2657,Fröskog,58.9771817,12.468427,skog
2658,Frösunda,59.6244076,18.1685704,sunda
2659,Frötuna,59.908623399999996,17.8568443,tuna
2660,Fuglie,55.4483807,13.0854558,ie
2661,Funbo Bärby,59.8609081,17.8201434,by
2662,Funningen,57.6927786,12.887191900000001,
2663,Furuberg,57.615869200000006,12.471757199999999,berg
2664,Furuhäll,56.87900820000001,16.6851713,
2665,Furuliden,57.4549186,11.9706666,liden
2666,Furulund,57.3500924,12.0841681,lund
2667,Furulund,58.0984199,12.7600222,lund
2668,Brotorp,57.9980456,12.608878599999999,torp
2669,Furumon,56.0945594,14.694610199999998,
2670,Furusund,59.6621436,18.916780399999997,sund
2671,Furusäter,58.041586800000005,11.6728003,säter
2672,Furutorp,59.3672794,18.2237069,torp
2673,Furåsen,57.794498899999994,12.2049595,åsen
2674,Fyrby,58.868559700000006,16.8990835,by
2675,Fyrudden,58.193014500000004,16.8527706,udden
2676,Fyrås,63.5240858,15.359441699999998,ås
2677,Fågelbro,59.274752500000005,18.5635062,bro
2678,Fågelvik,59.288687800000005,18.4532941,vik
2679,Nykvarn,59.2902549,18.4720544,kvarn
2680,Fåglavik,58.1094743,13.1108136,vik
2681,Fåglum,58.125119999999995,12.781863000000001,um
2682,Fäggeby,60.3969375,15.888607,by
2683,Fäjö,56.17214540000001,15.691761401837423,ö
2684,Fällfors,65.1274443,20.7939357,fors
2685,Färingtofta,56.044996499999996,13.378467800000001,tofta
2686,Färjbäcken,60.5489748,17.424238600000002,bäcken
2687,Färjstaden,59.3763076,17.7672271,staden
2688,Färmanstorp,56.176688,15.4898535,torp
2689,Färna,59.782445900000006,15.8598886,
2690,Bäck,59.6932757,15.7612209,bäck
2691,Förlösa,56.735854599999996,16.281942100000002,lösa
2692,Försäter,60.440890100000004,17.7805725,säter
2693,Gabrielstorp,58.8259417,17.8366013,torp
2694,Gagnefsbyn,60.578537,15.066282500000002,byn
2695,Nordåker,60.5762061,15.0725049,åker
2696,Galtabäck,57.03736800000001,12.3230461,bäck
2697,Gamla Bo,55.8719285,13.493722400000001,bo
2698,Gamla Falmark,64.6121215,20.9866405,mark
2699,Gamla Köpstad,57.04435720000001,12.2882401,stad
2700,Gammalstorp,56.10860989999999,14.6215673,torp
2701,Gammelfäbodarna,60.9161029,16.568394,bodarna
2702,Gammelsträng,61.82573829999999,16.8252979,äng
2703,Gammsätter,62.0265454,17.0853609,sätter
2704,Garde,57.31583620000001,18.5796659,
2705,Gargnäs,65.31197660000001,17.969662200000002,näs
2706,Garn,58.063812,12.150744900000001,garn
2707,Garnviken,58.2782174,12.1730586,viken
2708,Garsås,60.9208032,14.827890400000001,ås
2709,Gate,58.1797978,14.199967800000001,
2710,Geber,59.246158400000006,18.135669699999998,
2711,Gendalen,58.15925060000001,12.6475588,dalen
2712,Genvalla,63.1530139,14.5237859,valla
2713,Gesala,59.7160262,16.591159599999997,sala
2714,Gessie,55.5023869,12.9926287,ie
2715,Getberget,59.5304326,17.5162284,berget
2716,Notholmen,59.5314458,17.5205446,holmen
2717,Gettjärn,59.872504500000005,12.9878588,
2718,Gillstad,58.441495200000006,12.941723199999998,stad
2719,Gilltorp,57.992463,11.839667500000001,torp
2720,Gingri,57.8109321,13.037244,
2721,Gislöv,55.380913,13.2453413,löv
2722,Gladhammar,57.70930179999999,16.4530453,hammar
2723,Lunds by,57.710773200000006,16.4445698,by
2724,Gladsax,55.563266000000006,14.289647199999997,
2725,Glastäppan,59.247113899999995,17.484512,
2726,Glava,59.554853,12.5609022,
2727,Glössbo,61.35111020000001,16.7022479,bo
2728,Gnisvärd,57.502379000000005,18.1140814,
2729,Smågårde,57.501051600000004,18.1492102,
2730,Gopa,60.7228635,15.344135999999999,
2731,Gothem,57.5778522,18.7304818,hem
2732,Gottsunda,59.481692,18.2474107,sunda
2733,Gottsätter,59.367157999999996,15.201357999999999,sätter
2734,Granbergsdal,59.403451399999994,14.5796911,dal
2735,Granbäcken,57.6637415,12.9527449,bäcken
2736,Grandal,59.533561899999995,18.1888962,dal
2737,Lövlund,59.534954500000005,18.1927585,lund
2738,Granholmen,65.7737005,22.6885199,holmen
2739,Graninge,62.99776125,17.08111701294571,inge
2740,Granlund,58.9212686,17.371147600000004,lund
2741,Kvarnsjön,58.93312115000001,17.373232250967277,sjön
2742,Gransholm,56.8463533,14.6034577,holm
2743,Granvik,58.6792047,13.160221599999998,vik
2744,Granås,57.878460700000005,12.0645783,ås
2745,Gravmark,64.1178091,20.391218600000002,mark
2746,Gravås,59.7817769,12.553333199999999,ås
2747,Gredeby,56.215016000000006,15.5209129,by
2748,Greggered,57.61023960000001,12.1594088,red
2749,Grevagårdsbyn,58.3116975,13.8125842,byn
2750,Grevbo,60.41868589999999,15.429012799999999,bo
2751,Grimeton,57.12388249999999,12.3985531,
2752,Grimsta,58.98814010000001,17.7796173,sta
2753,Grimsta,59.9464946,17.6190017,sta
2754,Lundvreten,59.966639199999996,17.604654602678412,
2755,Grinduga,60.63708100000001,17.2970836,
2756,Gringelstad,55.9363323,14.116084200000001,stad
2757,Grinneröd,58.1899243,11.955589300000002,röd
2758,Groland,58.0164835,11.8720962,land
2759,Grovsta,59.6690951,18.687347199999998,sta
2760,Grundby,59.4367859,16.5540174,by
2761,Grunnebo,58.3381843,12.222292300000001,bo
2762,Gruvstugan,58.6681787,16.459170699999998,
2763,Grytan,63.102222899999994,14.796487400000002,tan
2764,Gryttby,60.122791299999996,17.5725634,by
2765,Grå Läge,56.12858320000001,12.5954477,
2766,Grådö,60.2462428,16.0333362,ö
2767,Gråmanstorp,56.14936410000001,13.101279400000001,torp
2768,Grånäs,60.533138199999996,14.357441099999999,näs
2769,Morn,60.5385846,14.345645300000001,
2770,Utsälje,60.52984620000001,14.3717231,
2771,Gränsbo,55.38648810000001,13.381369099999999,bo
2772,Gränsfors,62.039428599999994,17.090474399999998,fors
2773,Gränsta,59.9044669,18.2471537,sta
2774,Gränsö kanal,57.7688817,16.6746926,
2775,Gräppås,57.4436142,11.9760396,ås
2776,Gräsmyr,63.7674774,19.6180725,
2777,Gräsö,60.40262115,18.43485943954109,ö
2778,Gräv,60.616672200000004,15.048735,
2779,Grödby,56.0829608,14.522360699999998,by
2780,Grönadal,56.2790951,15.5876878,dal
2781,Grönby,55.440673499999995,13.3563639,by
2782,Gröndal,59.275112,18.449089899999997,dal
2783,Grönhögen,56.26940379999999,16.4022793,
2784,Grönkullen,57.6712066,12.6049103,
2785,Grönskåra,57.0761314,15.734106400000002,
2786,Grössbyn,58.090233,11.9655324,byn
2787,Gröstorp,55.55642629999999,14.312277700000001,torp
2788,Grötö,57.6941435,11.682357000000001,ö
2789,Gubböle,63.89434250000001,19.9232935,böle
2790,Gullabo,56.4644077,15.807047,bo
2791,Gullarp,55.8601601,13.2580601,arp
2792,Gullaskruv,56.8543313,15.7550631,skruv
2793,Gullfjäll,58.0262171,11.544120300000001,fjäll
2794,Långekärr,58.0298046,11.547918300000001,kärr
2795,Sunna,58.0197086,11.532653100000001,
2796,Gullgård,62.4959929,16.096698,
2797,Gullholmen,58.1799318,11.405845300000001,holmen
2798,Gullsby,59.8448661,13.1956422,by
2799,Gumhöjden,60.02078670000001,13.907512900000002,
2800,Gummark,64.6766095,20.7909473,mark
2801,Gunggräna,59.7476829,17.5617635,
2802,Gunnarn,65.00961269999999,17.6818012,
2803,Ingmår,59.877317500000004,13.173371300000001,
2804,Gunnarsbyn,66.0858781,21.8055374,byn
2805,Gunneby,58.01363979999999,11.683719900000002,by
2806,Gunnedet,59.6557424,18.6020848,
2807,Sjöändan,59.6574281,18.6107215,
2808,Gunnesby,57.815060100000004,11.9082291,by
2809,Gunnilse,57.7863105,12.090650199999999,
2810,Guntorp,58.7973122,14.0484956,torp
2811,Gustavsfors,59.193457200000005,12.106897300000002,fors
2812,Gustavsfors,60.1550182,13.805497899999999,fors
2813,Gustavstorp,56.1904461,14.6773209,torp
2814,Gute,57.65040129999999,18.6449039,
2815,Guemåla,56.196365,15.011259299999999,måla
2816,Rörvik,56.19373100000001,15.0041236,vik
2817,Gyljen,66.37425139999999,22.7132892,
2818,Gylle,55.409099100000006,13.198800699999998,
2819,Fjärdingslöv,55.405119299999996,13.2143244,löv
2820,Gyllebo,55.593168500000004,14.1984736,bo
2821,Gysinge,60.2887045,16.8856103,inge
2822,Gysta,59.9625459,17.544769,sta
2823,Gådeå,62.61949789999999,17.8868965,eå
2824,Gånarp,56.286833400000006,12.9300252,arp
2825,Gårda,57.565412800000004,12.0944818,
2826,Berget,57.5627915,12.0919648,berget
2827,Gårdsjö,58.869579599999994,14.3330656,sjö
2828,Gåsvarv,61.190019799999995,14.086640599999999,arv
2829,Gåsvik,59.9379939,18.820040399999996,vik
2830,Gäddvik,65.5789689,22.0426226,vik
2831,Gällared,57.0963699,12.8251545,red
2832,Gällaryd,57.1341044,14.2884328,ryd
2833,Gällersta,59.18375329999999,15.2542617,sta
2834,Gällinge,57.395539799999995,12.2488171,inge
2835,Gällsta,62.0396194,17.318033899999996,sta
2836,Husta,62.0437034,17.320619600000004,sta
2837,Gälstad-Lundby,58.3414449,15.394160199999998,by
2838,Gärde,63.012919999999994,14.6186244,
2839,Hälle,63.0761816,14.8807419,
2840,Bodal,63.0718304,14.8918816,dal
2841,Gärdet,57.4473385,11.949105699999999,
2842,Gärdslösa,56.793393,16.7411391,lösa
2843,Gärdsmark,64.6808826,20.878258600000002,mark
2844,Gärdås,60.708414399999995,13.5995991,ås
2845,Jägra,60.704130299999996,13.6175337,
2846,Gästre,59.75245805,16.949707998639028,
2847,Gödestad,57.132503099999994,12.380519099999999,stad
2848,Gökhöjden,59.3729179,13.169157,
2849,Görarp,56.0147539,12.7875177,arp
2850,Gössäter,58.610322,13.453513300000001,säter
2851,Göstadberg,58.58795229999999,15.8313394,berg
2852,Haapakylä,66.3991168,23.607198,
2853,Habbestorp,57.0539632,16.390982,torp
2854,Hablingbo,57.1875865,18.2624128,bo
2855,Medebys,57.5902968,18.663625699999997,
2856,Hacksta,59.5525743,18.1931448,sta
2857,Björkhyddan,59.550638799999994,18.196578,
2858,Haddingen,63.9772863,20.0904324,
2859,Haffsta,63.286559,18.533741,sta
2860,Vägersta,63.282144499999994,18.533078399999997,sta
2861,Haga,60.0739039,17.2014249,haga
2862,Haga,59.689280700000005,16.2192783,haga
2863,Hagafors,57.4707436,14.347184799999999,fors
2864,Harkeryd,57.466643299999994,14.3515709,ryd
2865,Hagaviken,65.59728050000001,22.299798000000003,viken
2866,Hagbo,56.323989000000005,15.661157800000002,bo
2867,Björkhaga,56.20193760000001,15.907159,haga
2868,Hagby,60.00054179999999,17.5132799,by
2869,Hagen,60.494957400000004,14.832377900000001,hagen
2870,Hagen,57.520830000000004,12.854426400000001,hagen
2871,Annelund,57.5015419,12.631845599999998,lund
2872,Ljunglid,57.3685671,12.6896293,lid
2873,Haglösa,55.432393000000005,13.189039600000001,lösa
2874,Hagsta,60.9122751,17.028221,sta
2875,Hajom,57.50423489999999,12.5490382,om
2876,Hall,59.1637524,17.674389,hall
2877,Hallaryd,56.4848652,13.885069,ryd
2878,Hallbacken,57.8977135,12.0825615,backen
2879,Hallbjörtorp,57.8431188,11.816111099999999,torp
2880,Hallen,61.21293420000001,16.548757000000002,
2881,Halleröd,57.831323700000006,11.9898662,röd
2882,Hallsta,62.5391152,15.754014499999998,sta
2883,Ånge kommun,62.5188407,15.6243555,
2884,Hallviken,63.731986,15.4825006,viken
2885,Halmby,59.785217700000004,17.7848375,by
2886,Hals,58.1234601,11.825020599999998,
2887,Halvars,60.1214161,15.2587335,
2888,Hammar,57.948899600000004,11.857714900000001,hammar
